median_X,max_X,range_X,skew_X,iqr_X,mad_X,entropy_X,idx_max_X,idx_min_X,median_Y,min_Y,range_Y,skew_Y,kurt_Y,iqr_Y,mad_Y,entropy_Y,idx_max_Y,idx_min_Y,median_Z,max_Z,min_Z,skew_Z,kurt_Z,iqr_Z,mad_Z,entropy_Z,idx_max_Z,idx_min_Z,corr_XY,corr_XZ,corr_YZ,fft_energy_X,fft_magnitude_X,fft_max_X,fft_energy_Y,fft_magnitude_Y,fft_max_Y,fft_energy_Z,fft_magnitude_Z,fft_max_Z,state
-2.0412974724712596,0.3293088813133338,-0.6707295505270746,0.9376370930456092,-0.7327643299960425,0.20430002637211797,0.0820863196133113,0.4061656018179383,0.1970608591502387,0.6932648790335165,0.47860944109822995,-1.2442001996853604,-0.4621300454466444,-0.5488490077349387,1.8351776647221365,0.7958562490695863,0.4168407370933662,-1.3143470971769287,1.6883486350867123,-0.335057388723965,-0.8104125039315756,-1.6922250738234554,-0.8801494182026172,0.3985591084304766,-0.5142997405542856,-0.7186718922775874,-1.054189957756319,-1.3227309525558564,-0.6226577845153592,0.7297467359709413,-2.3674507019480386,-0.8593460022937041,-0.623064370919839,-1.2026284940393128,1.0400465089239839,-0.7055382485386628,-3.6106733350427977,3.465758065728711,-0.7069247186489857,0.14413414875221134,-0.4810764283093747,1
1.2374004537046086,-1.7716457107527697,-0.09411254100206053,-1.7505076205658456,-0.1253092376869884,-0.8084294531121468,-0.5923700009890323,-0.5035819860043663,1.4546010825423172,-0.9241558637925237,0.3430908191202278,-0.14094945253760527,0.39311496313442135,-0.24846760381202557,-0.09853422765850729,0.3090313220470595,0.3051846442165363,0.738213076970603,0.42863397951634546,-0.17181997608501484,1.5271389501609975,0.8916854715840808,1.5731420156568934,1.0912487604360537,-1.1459688553914125,-1.5266078675598054,-0.8879475921813942,1.0922642062052978,-1.5386358956956914,0.24487561632671057,-0.10060554901014639,-0.7625108269128319,-0.7218876515753203,-1.1433669487823102,1.0196010712016237,0.16159413196195965,0.012078876889660967,-0.0670520565267514,-0.7633545291237943,-0.5848480489780147,0.05243693914226003,2
-0.34787720835758773,0.36856234384210174,0.4089377267433403,0.055645953431788735,0.5177522219378207,0.3428753508848881,0.37263809974980805,1.4296316381180312,-0.37454833330070614,-0.5759136772212264,-0.7334321073037574,0.2562309371329853,-0.04049672147588845,-0.16802126868243136,-1.064368568589711,-0.19741455974419536,-0.23064848151048317,1.5364309224724209,-1.289158732625064,0.6068218686790543,0.24000372547551302,-0.5608074531897312,-0.3845261302125664,-0.21313390055870104,-0.44275701793119093,-0.40967487331385766,0.24770738976124454,-1.3227309525558564,-1.6531331595932328,-0.10201218446121627,0.35673370222211215,-0.7416078574495529,-0.14179023668598836,0.10465872569742403,0.5165689061836841,-0.46390324051851034,-0.2402948844745403,-0.2211213137525109,1.07078091804095,0.20609781582148987,-0.5695895908106346,2
-0.46316541266463496,0.981834207225413,-0.13693513189324102,0.7103307664921533,0.6671297077493147,-0.03556050065215127,-0.08804259595632313,0.7473209472513026,-1.2891230412222179,-0.19646417390389254,-0.18545233492885707,-0.054904123864048214,-0.3747078029399001,-0.22374356831783349,-0.09546108766689389,-0.039038305925649795,0.2536694489621225,0.738213076970603,-1.5181977609105852,-1.1795567371253934,0.28162124613877654,1.287400563915322,0.4998876974341444,-0.605482337179103,1.0901918130559403,0.9321603629798652,0.693360992899047,1.2072639756701147,-0.16466872892519327,0.7456038379735814,0.8701694718528739,1.04983893559744,1.0567672251262616,-1.0963480808013184,2.2715719557925236,-0.07485019301429534,-0.30804216839789494,0.7631329871341802,1.0459860466767257,1.1254530585024032,-1.3432971383041896,1
0.7147614449460644,1.3514246674154242,1.1074833979861929,0.49122308232587825,-0.6887308383271955,-0.5799494915474431,-0.2084654605231843,1.202194741162455,1.6832447595226951,1.4017386340821656,-0.8039741910155187,0.2537442916722765,-0.8376092193669227,-0.050981443497836704,-0.5780167034493057,-0.22313988532428705,-0.027885886297806212,-0.5161292516751107,0.1995949512308242,-0.3056371127258836,-0.759413953165375,-0.7732927132734866,-0.4279303675710667,-0.4766563719092267,0.18241178094931235,0.33067592931192485,0.4343744749808654,-0.2877330273725046,1.0948011739477632,0.5270928907005552,-0.5900809002830237,-1.5557972533906959,0.509617050196706,1.4752399612594267,-1.3540183818166325,0.4187657786869967,0.7377782009046148,-0.7456363832027889,0.2974537110367078,-0.011658605182559935,-0.3826915532847307,3
-0.39152585290440345,2.6297397734123473,1.9297724275003172,1.9492684319730769,-1.4045863107570076,-1.7884584346945476,-1.4260974559066402,-1.6407664707822471,1.6832447595226951,-0.08365094670820196,0.1699091078208074,0.510923161699321,0.3028784899818341,-0.08512886942971826,-0.5702863714546776,0.05778520416414306,0.2782285402761852,-1.6564404595348505,-0.6020416477685002,0.49925255353329173,-0.8325644827397327,-0.24219469608552285,-0.20051938472835695,-0.7200262274237093,0.8151160766818843,0.6396688841324152,0.6767602244675004,-1.667730260950307,0.5223148544600558,0.37315480772752185,0.22688257072898138,1.0618858791316974,-0.2203899288189591,0.7039906588192651,-0.22293834838828658,0.7139750648697403,0.1463594637799675,0.34871786704543367,-0.7785270388818923,-0.1454744652585224,-0.9152644213058304,1
1.8401585117133308,-1.3675336902397044,-0.2973210227587379,-1.5288471352266095,-1.3655829319918518,-0.3408633659903108,-0.1992783049562912,0.8610393957290906,-1.6320885566927847,-0.7139832841034894,0.5080102646858173,-0.34744596050411997,0.4964860201644723,-0.2210311498991618,-0.36238586400385536,0.16772797809781975,0.23125274701702128,-1.2003159763909546,-1.6327172750533459,1.33832965861712,0.6172812796591952,-0.8921213952343676,-0.37800823553505836,0.24985593861390523,-0.4696386658407761,-0.6051977162976443,-0.7106805507350276,-0.862731874696589,0.40781759056251426,0.187662663651116,1.0157815824105447,0.26355573460879617,-0.10233592474349498,-0.9887413808646915,-0.10852390826511468,-0.6627337076925189,-0.5122246536900158,-0.7397706946096112,1.91920283982854,0.577589239655105,0.1259168534483626,2
-1.065225559398801,0.34487895959591747,-0.695915909253308,0.633077883964093,0.4038340675700052,0.41033680231434233,0.47517801564605233,-0.8447373314377306,0.5400263746208056,0.7129739384914158,-0.06086531110394863,-0.6405643322153924,-0.35994782916498197,-0.40286309753919647,1.0533911773296594,0.33014445816869376,0.7517936973678415,-0.17403588931718883,-0.6020416477685002,-0.33018776308007286,0.0545549046705439,-1.1133846040968698,-0.4689029092251166,-0.03785817333719776,-0.0766988222123995,0.02258394970318324,-0.19793296211756686,-0.057733488442870864,-0.16466872892519327,0.7364499037715722,-1.797114362112302,-1.022060091214979,-0.7437800619325239,-2.0233403364359317,2.1151773078984295,-0.1504695131301628,-0.33753019088816927,-0.017922863621067705,-0.20379208132406104,0.7118843001541921,-0.24724296363106288,1
1.2657455898883623,-0.45952361693091914,0.5736619043547723,-1.2536299156901691,-1.2704721164089754,-0.7660298998531347,-0.3176340179824202,0.9747578442068787,-1.6320885566927847,0.14341546321596063,-0.6782669255015902,1.8480171658303621,0.5804988240756005,0.4700701481987059,0.2721409295592191,-0.4105465073009815,-0.5434393630971891,-0.8582226140330327,-1.6327172750533459,0.26806230424391697,-0.1737716527685006,-1.0155309850099676,-0.8538089072291695,0.15562073685548294,-0.8090248592975978,-1.0849314997312942,-0.6668068692095827,0.9772644367404809,-0.6226577845153592,0.07675941860866041,1.4887467220371322,0.5982454411251361,-0.4565675407993629,0.33640236505154875,-0.6558507460739722,-0.18727580774726724,0.9005340583555956,-0.5654360630171666,-0.6002254812900298,-0.7535148264842614,0.3862449921727065,2
-0.7018574591443605,1.1997398036185825,0.5542139904212512,1.0402010812507363,-0.712155702110522,-0.610125103363743,-0.020453596282934153,0.4061656018179383,-0.717513848771273,-0.3658682055753191,-0.6803946936167536,0.4068308145009231,-0.2909549088261508,-0.22833359964415703,-0.03418830400735124,0.3796916889781855,0.6155785131769513,-0.6301603724610847,0.6576730078018668,0.7830852880806585,0.8990124319845175,-0.21723350710831474,0.0602363733197144,0.24155169271520785,-0.5835117163719129,-0.5868172028148734,-0.8444245559971516,0.8622646672756641,0.9803039100502218,-1.0357510972339123,-0.7710298571701972,-0.06373144699032199,-0.7246434388873768,0.016694187688410928,-0.6805569347685267,-0.6168804817439713,0.7663814841367484,-1.1377263668272517,-0.7909874430292397,-0.44882509007077015,0.15761460807899702,2
